alter_event_stmt	ALTER   DEFINER   =   v0   EVENT   v0   ON   SCHEDULE   AT   USER  ( )  NOT   IN   (select 'abc')   IS   TRUE   DO   CLOSE   v0
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   COMPLETION   NOT   PRESERVE   COMMENT   'abc'   DO   ALTER   RESOURCE   GROUP   v0   ENABLE   FORCE
alter_event_stmt	ALTER   DEFINER   =   v0  @ LEX_HOSTNAME  EVENT   v0  .  v0   ON   SCHEDULE   AT   USER  ( )  NOT   IN  (  TRUE  )  IS   NOT   UNKNOWN   DISABLE   ON   SLAVE   COMMENT   'abc'
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   AT   COUNT  (  ALL  * )  NOT   IN   (select 'abc')   IS   FALSE   ON   COMPLETION   PRESERVE
alter_event_stmt	ALTER   EVENT   v0   ON   COMPLETION   PRESERVE   ENABLE   COMMENT   'abc'   DO   IF   USER  ( )  MEMBER   OF  (  v0  .  v0  .  v0  JSON_UNQUOTED_SEPARATOR  'abc'  )  IS   NOT   FALSE   THEN   LEAVE   FILE  ;  END   IF
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   AT   PERCENT_RANK  ( )  OVER   v0   IN   (select 'abc')   IS   FALSE   ON   COMPLETION   NOT   PRESERVE   RENAME   TO   v0   ENABLE   COMMENT   'abc'   DO   CLOSE   v0
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   COMPLETION   PRESERVE   DISABLE   COMMENT   'abc'
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   AT   v0  JSON_SEPARATOR  'abc'   REGEXP  PARAM_MARKER  IS   FALSE   DO   ITERATE   JSON
alter_event_stmt	ALTER   DEFINER   =   'abc'   EVENT   v0  .  v0   ON   COMPLETION   NOT   PRESERVE   RENAME   TO   v0  .  v0   DO   CLOSE   v0
alter_event_stmt	ALTER   EVENT   v0   ON   COMPLETION   PRESERVE   RENAME   TO   v0  .  v0
alter_event_stmt	ALTER   DEFINER   =   v0   EVENT   v0  .  v0   ON   SCHEDULE   EVERY  PARAM_MARKER  LIKE  PARAM_MARKER  ESCAPE   v0  JSON_UNQUOTED_SEPARATOR  'abc'   IS   UNKNOWN   MINUTE_SECOND   ON   COMPLETION   NOT   PRESERVE   ENABLE
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   AT   CURRENT_TIMESTAMP  ( )  NOT   IN  (  TRUE  ,  TRUE  )  COMMENT   'abc'   DO   CASE   VALUES  (  v0  )  IN  (  TRUE  ,  TRUE  )  IS   NOT   UNKNOWN   WHEN   TRUE   THEN   BEGIN   END  ;  END   CASE
alter_event_stmt	ALTER   DEFINER   =   'abc'  @  v0   EVENT   v0  .  v0   ON   SCHEDULE   AT   COUNT  ( * )  NOT   IN  (  TRUE  )  IS   UNKNOWN   ON   COMPLETION   NOT   PRESERVE
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   COMPLETION   PRESERVE   RENAME   TO   v0  .  v0   ENABLE   COMMENT   'abc'
alter_event_stmt	ALTER   DEFINER   =  LEX_HOSTNAME  EVENT   v0   ON   COMPLETION   NOT   PRESERVE   ENABLE   COMMENT   'abc'
alter_event_stmt	ALTER   DEFINER   =   'abc'   EVENT   v0   ON   COMPLETION   PRESERVE   RENAME   TO   v0   ENABLE
alter_event_stmt	ALTER   DEFINER   =   'abc'   EVENT   v0   COMMENT   'abc'
alter_event_stmt	ALTER   DEFINER   =   'abc'  ( )  EVENT   v0   ON   SCHEDULE   EVERY   DEFAULT  (  v0  )  IN   (select 'abc')   IS   NOT   UNKNOWN   HOUR_MICROSECOND   RENAME   TO   v0  .  v0   DISABLE
alter_event_stmt	ALTER   DEFINER   =   'abc'   EVENT   v0  .  v0   ON   SCHEDULE   EVERY   VALUES  (  v0  )  LIKE  PARAM_MARKER  ESCAPE   USER  ( )  IS   TRUE   DAY_HOUR   RENAME   TO   v0   COMMENT   'abc'
alter_event_stmt	ALTER   EVENT   v0   ON   COMPLETION   PRESERVE   ENABLE   DO   IF   v0   REGEXP   UTC_TIME  ( )  IS   TRUE   THEN   CLOSE   v0  ;  END   IF
alter_event_stmt	ALTER   DEFINER   =   'abc'   EVENT   v0  .  v0   DISABLE   COMMENT   'abc'   DO   EXTENDED  :  LOOP   CLOSE   v0  ;  LOOP  IDENT :  LOOP  IDENT :  BEGIN   END  ;  END   LOOP  ;  END   LOOP  ;  CASE   WHEN   TRUE   THEN   BEGIN   END  ;  END   CASE  ;  END   LOOP   EVENT
alter_event_stmt	ALTER   EVENT   v0   ON   COMPLETION   PRESERVE   RENAME   TO   v0  .  v0   DISABLE   ON   SLAVE
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   AT   USER  ( )  IN  (  TRUE  )  IS   NOT   FALSE   ON   COMPLETION   NOT   PRESERVE   ENABLE
alter_event_stmt	ALTER   DEFINER   =  LEX_HOSTNAME  EVENT   v0   RENAME   TO   v0   ENABLE
alter_event_stmt	ALTER   DEFINER   =   'abc'   EVENT   v0  .  v0   ON   SCHEDULE   AT   v0  JSON_SEPARATOR  'abc'   LIKE   COUNT  ( * )  ESCAPE  BIN_NUM  IS   NOT   TRUE   ON   COMPLETION   PRESERVE   RENAME   TO   v0  .  v0   DISABLE   COMMENT   'abc'   DO   REPEAT   RETURN   USER  ( )  IN  (  TRUE  )  IS   NOT   FALSE  ;  UNTIL   DEFAULT  (  v0  )  IN  (  TRUE  ,  TRUE  )  IS   NOT   NULL   IS   FALSE   END   REPEAT
alter_event_stmt	ALTER   EVENT   v0   ON   COMPLETION   PRESERVE   DO   OPEN   v0
alter_event_stmt	ALTER   EVENT   v0  .  v0   RENAME   TO   v0  .  v0   DISABLE   COMMENT   'abc'
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   EVERY   CURRENT_TIME   NOT   LIKE   CURRENT_TIME  (  100  )  IS   FALSE   MINUTE_SECOND   RENAME   TO   v0   COMMENT   'abc'   DO   CASE   v0  JSON_SEPARATOR  'abc'   IS   NOT   FALSE   WHEN   TRUE   THEN   ALTER   UNDO   TABLESPACE   v0   SET   ACTIVE  ;  END   CASE
alter_event_stmt	ALTER   DEFINER   =   'abc'   EVENT   v0   ON   SCHEDULE   AT  @ @  SESSION  . LEX_HOSTNAME  LIKE   v0  .  v0  JSON_SEPARATOR  'abc'   IS   TRUE   ON   COMPLETION   NOT   PRESERVE   RENAME   TO   v0   DISABLE   COMMENT   'abc'
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   EVERY   v0   IN   (select 'abc')   HOUR_MICROSECOND   DISABLE   COMMENT   'abc'   DO   OPEN   v0
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   AT   GROUPING  (  TRUE  )  NOT   IN  (  TRUE  )  IS   UNKNOWN   ENABLE   DO   IF   v0  JSON_SEPARATOR  'abc'   IN  (  TRUE  ,  TRUE  )  IS   NOT   UNKNOWN   THEN   CASE   WHEN   TRUE   THEN   LOAD   DATA   LOW_PRIORITY   FROM  INFILE  'abc'   INTO   TABLE   v0  .  v0  ;  END   CASE  ;  END   IF
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   EVERY   GROUPING  (  TRUE  )  NOT   LIKE   VALUES  (  v0  )  IS   UNKNOWN   HOUR_MICROSECOND   RENAME   TO   v0  .  v0   DISABLE   DO   OPEN   v0
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   COMPLETION   NOT   PRESERVE   DISABLE   DO   LEAVE   STREAM
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   EVERY   USER  ( )  NOT   LIKE  PARAM_MARKER  ESCAPE   ROW_NUMBER  ( )  OVER   v0   DAY_MICROSECOND
alter_event_stmt	ALTER   DEFINER   =   'abc'  ( )  EVENT   v0   ON   COMPLETION   NOT   PRESERVE   COMMENT   'abc'   DO   WHILE  @ LEX_HOSTNAME  MEMBER   OF  (  UTC_TIME  ( ) )  =   CURRENT_TIME   NOT   LIKE   COUNT  (  ALL  * )  IS   UNKNOWN   DO   RELOAD  :  LOOP   LOOP  IDENT :  LOOP   LOOP   BEGIN   END  ;  END   LOOP  ;  END   LOOP  ;  END   LOOP  ;  END   LOOP  ;  LOOP   IF   TRUE   THEN   LEAVE  IDENT_QUOTED ;  END   IF  ;  END   LOOP  ;  END   WHILE
alter_event_stmt	ALTER   DEFINER   =   'abc'   EVENT   v0  .  v0   ON   SCHEDULE   EVERY   NULL   LIKE   COUNT  ( * )  ESCAPE   VALUES  (  v0  )  IS   FALSE   SECOND_MICROSECOND   RENAME   TO   v0   ENABLE   DO   BEGIN   DECLARE   v0   MEDIUMBLOB  ;  DECLARE   v0  ,  v0   MULTILINESTRING  ;  BEGIN   DECLARE   v0   BOOL  ;  END  ;  END
alter_event_stmt	ALTER   DEFINER   =   'abc'  @  'abc'   EVENT   v0   ON   SCHEDULE   AT   v0  .  v0  JSON_UNQUOTED_SEPARATOR  'abc'   IN  (  TRUE  )  IS   NOT   TRUE   ON   COMPLETION   NOT   PRESERVE   RENAME   TO   v0  .  v0   DISABLE   COMMENT   'abc'   DO  IDENT :  LOOP   BEGIN   END  ;  END   LOOP  IDENT
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   AT  @ LEX_HOSTNAME  IN  (  TRUE  )  IS   TRUE   ON   COMPLETION   NOT   PRESERVE   RENAME   TO   v0   DISABLE   ON   SLAVE
alter_event_stmt	ALTER   DEFINER   =  LEX_HOSTNAME @ LEX_HOSTNAME  EVENT   v0   DISABLE
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   COMPLETION   NOT   PRESERVE   DISABLE   ON   SLAVE   COMMENT   'abc'
alter_event_stmt	ALTER   DEFINER   =  LEX_HOSTNAME  EVENT   v0  .  v0   ON   SCHEDULE   EVERY   DEFAULT  (  v0  .  v0  .  v0  )  REGEXP  @ @  LOCAL  . LEX_HOSTNAME .  v0   IS   UNKNOWN   DAY_MINUTE   ON   COMPLETION   NOT   PRESERVE   DISABLE
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   EVERY   DATABASE  ( )  IN   (select 'abc')   IS   FALSE   SECOND_MICROSECOND   ON   COMPLETION   PRESERVE   COMMENT   'abc'
alter_event_stmt	ALTER   EVENT   v0  .  v0   RENAME   TO   v0   ENABLE
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   EVERY  PARAM_MARKER  MEMBER  (  DATABASE  ( ) )  IS   UNKNOWN   HOUR_MINUTE   ON   COMPLETION   NOT   PRESERVE   RENAME   TO   v0   ENABLE
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   EVERY  PARAM_MARKER  SOUNDS   LIKE   DEFAULT  (  v0  .  v0  )  IS   FALSE   YEAR_MONTH   RENAME   TO   v0  .  v0   ENABLE   COMMENT   'abc'
alter_event_stmt	ALTER   DEFINER   =   v0   EVENT   v0   ON   SCHEDULE   AT  UNDERSCORE_CHARSET BIN_NUM  NOT   REGEXP   USER  ( )  IS   UNKNOWN   RENAME   TO   v0   DISABLE   ON   SLAVE   DO   BEGIN   DECLARE   v0   CURSOR   FOR   WITH   v0   AS   (select 'abc')   SELECT  *  LOCK   IN   SHARE   MODE   INTO   DUMPFILE   'abc'  ;  DECLARE   v0   CURSOR   FOR   TABLE   v0  ;  END
alter_event_stmt	ALTER   DEFINER   =   'abc'  ( )  EVENT   v0   ON   SCHEDULE   EVERY   ROW_COUNT  ( )  NOT   LIKE   ROW_NUMBER  ( )  OVER   v0   ESCAPE   VALUES  (  v0  .  v0  )  IS   FALSE   HOUR_MICROSECOND   ON   COMPLETION   PRESERVE   DISABLE
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   EVERY   v0  JSON_SEPARATOR  'abc'   IN  (  TRUE  )  IS   NOT   FALSE   HOUR_MICROSECOND   ON   COMPLETION   NOT   PRESERVE   COMMENT   'abc'   DO   RETURN   v0  JSON_UNQUOTED_SEPARATOR  'abc'   NOT   IN   (select 'abc')
alter_event_stmt	ALTER   DEFINER   =  LEX_HOSTNAME  EVENT   v0   ON   SCHEDULE   EVERY   v0  .  v0  .  v0   NOT   LIKE   DEFAULT  (  v0  .  v0  .  v0  )  IS   TRUE   YEAR_MONTH   DISABLE   ON   SLAVE   COMMENT   'abc'
alter_event_stmt	ALTER   DEFINER   =   'abc'  ( )  EVENT   v0  .  v0   ON   SCHEDULE   AT   v0  JSON_SEPARATOR  'abc'   NOT   IN  (  TRUE  ,  TRUE  )  IS   FALSE   DISABLE   ON   SLAVE
alter_event_stmt	ALTER   DEFINER   =  LEX_HOSTNAME @  'abc'   EVENT   v0   ON   SCHEDULE   EVERY   VALUES  (  v0  .  v0  )  LIKE   v0  JSON_SEPARATOR  'abc'   IS   NOT   TRUE   HOUR_MICROSECOND   ON   COMPLETION   NOT   PRESERVE   ENABLE   COMMENT   'abc'   DO   LEAVE   SESSION
alter_event_stmt	ALTER   DEFINER   =  LEX_HOSTNAME @ LEX_HOSTNAME  EVENT   v0  .  v0   ON   SCHEDULE   AT   v0  JSON_SEPARATOR  'abc'   NOT   IN  (  TRUE  )  IS   FALSE   ON   COMPLETION   NOT   PRESERVE   DISABLE   ON   SLAVE   COMMENT   'abc'   DO   RETURN   v0  .  v0  JSON_SEPARATOR  'abc'   NOT   IN  (  TRUE  ,  TRUE  )  IS   TRUE
alter_event_stmt	ALTER   EVENT   v0   ON   COMPLETION   PRESERVE   DISABLE   ON   SLAVE   DO   RETURN   ROW_NUMBER  ( )  OVER   v0   LIKE   VALUES  (  v0  .  v0  .  v0  )  ESCAPE   NULL   IS   UNKNOWN
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   AT   USER  ( )  NOT   REGEXP   VALUES  (  v0  )  IS   UNKNOWN   ON   COMPLETION   NOT   PRESERVE   ENABLE   COMMENT   'abc'   DO   HASH  :  WHILE   UTC_DATE  ( )  MEMBER  (  USER  ( ) )  IS   NOT   NULL   IS   TRUE   DO   LOOP   OPEN   v0  ;  END   LOOP  ;  END   WHILE
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   AT   v0  .  v0   IS   NOT   UNKNOWN   ON   COMPLETION   PRESERVE   ENABLE   COMMENT   'abc'   DO   ITERATE  IDENT
alter_event_stmt	ALTER   DEFINER   =   v0  @ LEX_HOSTNAME  EVENT   v0  .  v0   ON   SCHEDULE   AT   COUNT  (  ALL  * )  IN   (select 'abc')   IS   UNKNOWN   ON   COMPLETION   PRESERVE   DISABLE   COMMENT   'abc'   DO   IF   UTC_DATE  ( )  IN  (  TRUE  )  IS   UNKNOWN   THEN  IDENT :  LOOP  IDENT :  BEGIN   END  ;  END   LOOP  ;  END   IF
alter_event_stmt	ALTER   DEFINER   =   'abc'  ( )  EVENT   v0   ON   COMPLETION   PRESERVE   RENAME   TO   v0  .  v0   ENABLE   COMMENT   'abc'   DO   IF   SYSDATE  (  100  )  IN  (  TRUE  ,  TRUE  )  IS   NOT   TRUE   THEN   LOOP   SHOW   ENGINES  ;  END   LOOP  ;  END   IF
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   EVERY   v0  .  v0  JSON_SEPARATOR  'abc'   NOT   LIKE   USER  ( )  ESCAPE   PERCENT_RANK  ( )  OVER  ( )  DAY_MICROSECOND   RENAME   TO   v0   ENABLE   COMMENT   'abc'
alter_event_stmt	ALTER   EVENT   v0   RENAME   TO   v0   ENABLE   COMMENT   'abc'   DO   IF   ROW_COUNT  ( )  SOUNDS   LIKE   v0  JSON_UNQUOTED_SEPARATOR  'abc'   IS   FALSE   THEN   BEGIN   END  ;  END   IF
alter_event_stmt	ALTER   EVENT   v0   ON   COMPLETION   PRESERVE   DISABLE   ON   SLAVE   COMMENT   'abc'   DO   ITERATE  IDENT
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   EVERY  @ LEX_HOSTNAME  MEMBER   OF  (  v0  JSON_UNQUOTED_SEPARATOR  'abc'  )  IS   NOT   TRUE   DAY_HOUR   DISABLE   ON   SLAVE
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   COMPLETION   NOT   PRESERVE   RENAME   TO   v0  .  v0   COMMENT   'abc'
alter_event_stmt	ALTER   DEFINER   =   v0   EVENT   v0   ON   SCHEDULE   AT   ROW_COUNT  ( )  LIKE  PARAM_MARKER  IS   NOT   TRUE   ON   COMPLETION   NOT   PRESERVE   DISABLE   ON   SLAVE   DO   CREATE   SPATIAL   REFERENCE   SYSTEM   0x100
alter_event_stmt	ALTER   DEFINER   =   'abc'  @  v0   EVENT   v0   RENAME   TO   v0   ENABLE
alter_event_stmt	ALTER   EVENT   v0   ON   COMPLETION   NOT   PRESERVE   DISABLE
alter_event_stmt	ALTER   DEFINER   =   v0  @  'abc'   EVENT   v0   ON   SCHEDULE   AT   GROUPING  (  TRUE  )  NOT   IN   (select 'abc')   IS   NOT   UNKNOWN   ON   COMPLETION   NOT   PRESERVE   RENAME   TO   v0  .  v0   DISABLE   ON   SLAVE   DO   SUPER  :  BEGIN   END   PROCESS
alter_event_stmt	ALTER   EVENT   v0   COMMENT   'abc'   DO   ITERATE  IDENT
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   EVERY   v0  JSON_UNQUOTED_SEPARATOR  'abc'   IN   (select 'abc')   MINUTE_MICROSECOND   DISABLE   COMMENT   'abc'   DO   ALTER   TABLESPACE   v0   DROP   DATAFILE   'abc'   AUTOEXTEND_SIZE   =  IDENT_QUOTED
alter_event_stmt	ALTER   DEFINER   =   'abc'   EVENT   v0  .  v0   RENAME   TO   v0   DISABLE   COMMENT   'abc'   DO   REPEAT   ITERATE  IDENT_QUOTED ;  OPEN   v0  ;  UNTIL   CURRENT_TIME  (  100  )  NOT   REGEXP   USER  ( )  IS   NOT   TRUE   XOR   FALSE   NOT   LIKE   USER  ( )  END   REPEAT
alter_event_stmt	ALTER   DEFINER   =   v0  @  v0   EVENT   v0  .  v0   ON   SCHEDULE   EVERY   PERCENT_RANK  ( )  OVER  ( )  IS   FALSE   MINUTE_MICROSECOND   ENABLE   DO   OPEN   v0
alter_event_stmt	ALTER   DEFINER   =   'abc'  @  'abc'   EVENT   v0   ENABLE   COMMENT   'abc'   DO   CASE  PARAM_MARKER  REGEXP   ROW_COUNT  ( )  IS   NOT   UNKNOWN   WHEN   TRUE   THEN   SHOW   REPLICAS  ;  END   CASE
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   AT   ROW_NUMBER  ( )  OVER   v0   IN  (  TRUE  ,  TRUE  )  IS   UNKNOWN   RENAME   TO   v0  .  v0   DISABLE   COMMENT   'abc'
alter_event_stmt	ALTER   DEFINER   =   'abc'  ( )  EVENT   v0  .  v0   ON   COMPLETION   PRESERVE   ENABLE   DO   IF   v0  JSON_UNQUOTED_SEPARATOR  'abc'   IN  (  TRUE  ,  TRUE  )  IS   NOT   TRUE   THEN   CASE   WHEN   TRUE   THEN   IF   TRUE   THEN   ITERATE   SWITCHES  ;  END   IF  ;  END   CASE  ;  END   IF
alter_event_stmt	ALTER   DEFINER   =   v0  @ LEX_HOSTNAME  EVENT   v0  .  v0   ON   COMPLETION   NOT   PRESERVE   RENAME   TO   v0   DISABLE   COMMENT   'abc'
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   COMPLETION   NOT   PRESERVE   DISABLE   ON   SLAVE   COMMENT   'abc'   DO   LEAVE   PERSIST_ONLY
alter_event_stmt	ALTER   DEFINER   =   'abc'   EVENT   v0   DISABLE
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   AT   DEFAULT  (  v0  .  v0  .  v0  )  IN   (select 'abc')   IS   NOT   TRUE   ENABLE   COMMENT   'abc'   DO   LEAVE  IDENT
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   AT  PARAM_MARKER  IN  (  TRUE  )  ON   COMPLETION   NOT   PRESERVE   RENAME   TO   v0   COMMENT   'abc'   DO  IDENT_QUOTED :  WHILE   DATABASE  ( )  NOT   IN  (  TRUE  )  <   DEFAULT  (  v0  .  v0  )  REGEXP   COUNT  (  ALL  * )  IS   FALSE   DO   LOOP  IDENT_QUOTED :  BEGIN   END  ;  END   LOOP  ; IDENT_QUOTED :  LOOP   IF   TRUE   THEN   OPEN   v0  ;  END   IF  ;  END   LOOP  ;  END   WHILE  IDENT_QUOTED
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   AT   DEFAULT  (  v0  )  NOT   IN   (select 'abc')   RENAME   TO   v0   COMMENT   'abc'   DO  IDENT_QUOTED :  LOOP   RETURN   COUNT  ( * )  REGEXP   ROW_COUNT  ( )  IS   NOT   UNKNOWN  ;  END   LOOP   REPLICATION
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   AT   v0  JSON_UNQUOTED_SEPARATOR  'abc'   LIKE   NULL   ESCAPE   UTC_TIMESTAMP  ( )  IS   NOT   TRUE   ON   COMPLETION   PRESERVE   DISABLE   COMMENT   'abc'   DO   CASE   WHEN   TRUE   THEN   CASE   TRUE   WHEN   TRUE   THEN   CLOSE   v0  ;  END   CASE  ;  END   CASE
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   COMPLETION   NOT   PRESERVE   RENAME   TO   v0  .  v0   COMMENT   'abc'   DO   BEGIN   DECLARE   v0   CONDITION   FOR   SQLSTATE   'abc'  ;  END
alter_event_stmt	ALTER   DEFINER   =   'abc'   EVENT   v0  .  v0   ON   COMPLETION   PRESERVE   RENAME   TO   v0   DISABLE   COMMENT   'abc'
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   AT  PARAM_MARKER  NOT   LIKE   v0  .  v0  .  v0  JSON_SEPARATOR  'abc'   ESCAPE   GROUPING  (  TRUE  )  IS   NOT   UNKNOWN   DO   FETCH   NEXT   FROM   v0   INTO   v0
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   AT   v0  JSON_UNQUOTED_SEPARATOR  'abc'   NOT   IN  (  TRUE  )  IS   UNKNOWN   RENAME   TO   v0  .  v0   DISABLE   ON   SLAVE
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   AT   VALUES  (  v0  .  v0  )  NOT   LIKE   USER  ( )  IS   TRUE   ON   COMPLETION   NOT   PRESERVE   DISABLE   DO   ITERATE  IDENT
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   EVERY   v0  .  v0  JSON_SEPARATOR  'abc'   NOT   LIKE   NULL   YEAR_MONTH   ON   COMPLETION   PRESERVE   ENABLE
alter_event_stmt	ALTER   EVENT   v0   DISABLE   COMMENT   'abc'   DO  IDENT :  LOOP   RETURN   v0  JSON_UNQUOTED_SEPARATOR  'abc'   IN  (  TRUE  )  IS   NOT   TRUE  ;  END   LOOP
alter_event_stmt	ALTER   EVENT   v0   ON   SCHEDULE   AT  UNDERSCORE_CHARSET  0x100   SOUNDS   LIKE  @ @  LOCAL  . LEX_HOSTNAME  IS   NOT   TRUE   ON   COMPLETION   PRESERVE   DISABLE   ON   SLAVE   COMMENT   'abc'   DO   BEGIN   END
alter_event_stmt	ALTER   DEFINER   =   'abc'  @ LEX_HOSTNAME  EVENT   v0  .  v0   ON   COMPLETION   PRESERVE   ENABLE   COMMENT   'abc'   DO   ITERATE   USER_RESOURCES
alter_event_stmt	ALTER   EVENT   v0  .  v0   ON   SCHEDULE   AT   v0  .  v0   IN   (select 'abc')   IS   UNKNOWN   ON   COMPLETION   PRESERVE   RENAME   TO   v0  .  v0   DISABLE   ON   SLAVE   COMMENT   'abc'   DO   LEAVE   PERSIST_ONLY
